fleet_id,record_type,timestamp,elapsed_time,trigger_channel,peak_valley_indicator,strain_gauge_1,strain_gauge_2,strain_gauge_3,strain_gauge_4,strain_gauge_5,strain_gauge_6,strain_gauge_7,strain_gauge_8,strain_gauge_9,roll_acceleration,vertical_acceleration,airspeed,pressure_altitude,flap_position,elevator_position,left_aileron_position,beacon_start_stop_recording,gear_up_and_locked,flight_id
20521,TR,21:47.3,940.31,11,V,426.41,-2294.93,281.31,8483.84,0,1489.48,192.48,2.96,-32.57,-0.31,0.9,117.76,-450.3,14.92,0.25,3.15,1,0,201
20522,TR,21:48.7,941.73,11,P,627.77,-2422.26,429.37,8756.27,0,1806.33,47.38,-11.84,-41.46,0.04,1.24,122.69,-396.05,14.94,-1,2.37,1,0,201
20523,TR,21:49.8,942.78,11,V,624.81,-2419.3,444.18,8782.92,0,1868.52,112.53,2.96,-47.38,-0.05,1.09,125.15,-450.3,14.94,-2.18,2.55,1,0,201
20524,TR,21:50.3,943.26,11,P,660.35,-2434.11,450.1,8827.34,0,1945.51,71.07,-5.92,-44.42,0.08,1.22,126.08,-314.67,14.95,-3.4,2.55,1,0,201
20525,TR,21:51.2,944.16,11,V,621.85,-2434.11,438.26,8833.26,0,1995.85,59.22,-2.96,-50.34,-0.12,1.09,127.93,-341.8,14.95,-5.5,2.58,1,0,201
20526,TR,21:51.2,944.18,11,P,621.85,-2419.3,444.18,8827.34,0,1995.85,62.19,-5.92,-38.5,-0.06,1.18,128.54,-368.92,14.94,-5.52,2.58,1,0,201
20527,TR,21:51.2,944.21,11,V,621.85,-2419.3,438.26,8836.22,0,1998.81,59.22,-2.96,-44.42,-0.02,1.08,127.93,-260.42,14.92,-5.55,2.55,1,0,201
20528,TR,21:51.3,944.26,11,P,642.58,-2502.21,450.1,8839.18,0,2019.54,65.15,-11.84,-35.53,0.18,1.15,128.54,-368.92,14.92,-5.55,2.61,1,0,201
20529,PE,21:51.8,944.8,,,612.97,-2354.15,429.37,8824.38,0,1989.93,94.76,-17.77,-32.57,0.01,1.03,128.85,-260.42,14.92,-5.96,2.7,1,0,201
20530,TR,21:55.3,948.25,18, ,577.43,-2366,411.61,8910.25,0,1948.47,74.03,29.61,-74.03,0,0.96,128.85,-314.67,14.91,-6.42,2.7,1,1,201
20531,TR,21:56.8,949.78,11,V,544.86,-2318.62,402.72,8966.51,0,1930.7,94.76,8.88,-53.3,-0.04,0.87,130.39,-287.54,14.94,-6.57,3.57,1,1,201
20532,TR,21:58.3,951.28,11,P,601.12,-2312.7,450.1,9052.39,0,1989.93,82.91,-14.81,-32.57,-0.04,1.05,131.62,-206.16,14.95,-6.34,3.82,1,1,201
20533,PE,22:06.8,959.8,,,586.32,-2277.16,417.53,9304.09,0,2001.77,47.38,23.69,-71.07,-0.07,0.94,141.48,92.23,10.74,-6.29,1.44,1,1,201
20534,TR,22:08.3,961.28,11,V,553.74,-2265.32,396.8,9357.39,0,2001.77,35.53,32.57,-82.91,0.04,0.83,142.1,200.74,6.94,-5.75,1.59,1,1,201
20535,TR,22:08.7,961.71,11,P,565.59,-2312.7,396.8,9366.28,0,2037.31,17.77,14.81,-62.19,-0.06,0.91,142.1,173.61,5.69,-5.6,1.59,1,1,201
20536,TR,22:10.2,963.23,11,V,568.55,-2262.36,396.8,9446.23,0,2274.2,5.92,0,-62.19,0.02,0.78,143.02,200.74,1.45,-4.96,1.59,1,1,201
20537,TR,22:14.5,967.48,11,P,689.96,-3032.27,497.48,9712.74,0,3263.24,14.81,-8.88,-44.42,0.03,1.12,152.88,336.37,0.23,-3.02,1.83,1,1,201
20538,TR,22:17.5,970.48,11,V,660.35,-2993.77,473.79,9718.66,0,2967.12,5.92,-14.81,-35.53,0.03,1.01,153.5,444.88,0.22,-3.74,1.89,1,1,201
20539,TR,22:17.7,970.68,11,P,707.73,-3044.11,503.4,9766.04,0,3115.18,2.96,-32.57,-20.73,-0.02,1.13,154.42,472.01,0.25,-3.63,1.92,1,1,201
20540,TR,22:18.8,971.76,11,V,627.77,-2973.04,450.1,9727.54,0,4311.51,20.73,2.96,-56.26,-0.13,0.9,154.42,553.39,0.22,-3.66,1.89,1,1,201
20541,TR,22:20.9,973.86,11,P,681.08,-2981.93,485.64,9834.15,0,4438.84,0,-11.84,-35.53,0.02,1.08,155.96,689.02,0.19,-3.63,1.89,1,1,201
20542,PE,22:21.8,974.8,,,648.5,-2970.08,461.95,9810.46,0,5078.46,5.92,-20.73,-29.61,0.06,0.98,154.42,661.89,0.23,-3.69,1.89,1,1,201
20543,TR,22:22.5,975.48,11,V,633.7,-2952.32,450.1,9831.18,0,5116.95,17.77,-8.88,-47.38,-0.08,0.9,153.5,743.27,0.21,-3.74,1.95,1,1,201
20544,TR,22:22.9,975.88,11,P,648.5,-2984.89,464.91,9851.91,0,5131.76,5.92,-20.73,-32.57,0.07,1.01,154.73,716.15,0.23,-3.71,1.89,1,1,201
20545,TR,22:23.1,976.11,11,V,621.85,-2943.43,450.1,9840.07,0,5173.22,20.73,-8.88,-41.46,-0.07,0.89,154.42,716.15,0.23,-3.66,1.98,1,1,201
20546,TR,22:23.4,976.36,11,P,642.58,-2967.12,470.83,9863.76,0,5134.72,5.92,-8.88,-41.46,0,0.99,154.42,743.27,0.23,-3.74,1.89,1,1,201
20547,TR,22:24.1,977.06,11,V,624.81,-2937.51,444.18,9843.03,0,5111.03,5.92,2.96,-59.22,0.01,0.89,153.8,906.03,0.23,-4.27,1.89,1,1,201
20548,TR,22:24.4,977.38,11,P,642.58,-2946.39,450.1,9860.8,0,5125.84,14.81,2.96,-59.22,-0.09,0.98,154.42,878.91,0.23,-4.17,1.74,1,1,201
20549,TR,22:25.7,978.68,11,V,583.36,-2916.78,408.65,9848.95,0,5466.38,14.81,2.96,-53.3,-0.08,0.83,154.73,960.29,0.21,-3.94,1.62,1,1,201
20550,TR,22:26.2,979.18,11,P,636.66,-2922.7,450.1,9911.14,0,5294.63,11.84,-8.88,-41.46,0.09,0.97,154.42,960.29,0.19,-3.81,1.65,1,1,201
20551,TR,22:27.6,980.58,11,V,615.93,-2899.01,429.37,9949.63,0,5119.91,14.81,-8.88,-47.38,-0.1,0.87,154.73,1150.17,0.19,-3.84,1.53,1,1,201
20552,TR,22:30.1,983.08,11,P,660.35,-2925.67,458.99,10002.93,0,5294.63,8.88,-11.84,-50.34,0,0.99,155.96,1204.43,0.22,-3.63,2.04,1,1,201
20553,TR,22:33.5,986.46,11,V,612.97,-2854.6,426.41,9964.44,0,5223.56,11.84,-8.88,-47.38,0,0.83,155.34,1340.06,0.23,-4.07,1.95,1,1,201
20554,TR,22:34.5,987.46,11,P,618.89,-2839.79,429.37,9988.13,0,5176.18,14.81,14.81,-65.15,-0.02,0.93,156.27,1367.19,0.19,-3.92,1.77,1,1,201
20555,TR,22:34.5,987.51,11,V,618.89,-2842.75,420.49,9994.05,0,5176.18,5.92,14.81,-74.03,-0.01,0.85,156.27,1367.19,0.23,-3.97,1.77,1,1,201
20556,TR,22:34.7,987.66,11,P,624.81,-2857.56,438.26,10002.93,0,5182.1,8.88,2.96,-59.22,0.03,0.95,155.04,1394.31,0.25,-3.97,1.74,1,1,201
20557,TR,22:34.8,987.81,11,V,615.93,-2836.83,435.3,9999.97,0,5170.26,11.84,2.96,-65.15,-0.09,0.86,155.65,1340.06,0.22,-3.89,1.77,1,1,201
20558,PE,22:36.8,989.8,,,630.74,-2842.75,450.1,10044.39,0,5244.29,14.81,-8.88,-41.46,0.03,0.94,158.73,1448.57,0.23,-3.74,2.16,1,1,201
20559,TR,22:41.1,994.13,11,P,663.31,-2833.87,473.79,10068.08,0,5205.79,17.77,-26.65,-35.53,-0.03,1.03,161.51,1502.82,0.22,-3.53,2.22,1,1,201
20560,TR,22:44.3,997.28,11,V,639.62,-2824.98,450.1,10047.35,0,4752.73,23.69,14.81,-71.07,0.04,0.92,162.74,1584.2,0.23,-3.61,2.16,1,1,201
20561,PE,22:51.8,1004.8,,,707.73,-2851.64,503.4,10082.89,0,4376.65,11.84,-17.77,-47.38,0,1.11,165.51,1746.96,0.22,-2.84,2.25,1,1,201
20562,TR,22:52.0,1004.98,11,P,707.73,-2848.67,503.4,10079.92,0,4382.58,11.84,-20.73,-35.53,-0.02,1.12,165.82,1855.47,0.19,-2.89,2.34,1,1,201
20563,TR,22:59.2,1012.18,11,V,618.89,-2750.95,435.3,9985.17,0,4720.15,11.84,-5.92,-53.3,-0.04,0.88,163.66,2099.61,0.21,-3.74,1.68,1,1,201
20564,PE,23:06.8,1019.8,,,654.43,-2833.87,456.02,10068.08,0,4515.83,5.92,-32.57,-32.57,-0.03,0.97,163.05,2452.26,0.23,-3.4,2.49,1,1,201
20565,TR,23:07.3,1020.26,11,P,660.35,-2750.95,453.06,10071.04,0,4506.95,5.92,-29.61,-35.53,-0.01,1,163.05,2506.51,0.23,-3.43,2.46,1,1,201
20566,TR,23:13.3,1026.28,11,V,636.66,-2668.04,435.3,10008.86,0,4871.17,2.96,-23.69,-47.38,-0.03,0.91,162.43,2723.52,0.21,-3.71,2.25,1,1,201
20567,PE,23:21.8,1034.8,,,648.5,-2709.5,438.26,10017.74,0,4960.01,0,-17.77,-59.22,-0.04,0.95,163.35,3021.92,0.21,-3.56,1.98,1,1,201
20568,PE,23:36.8,1049.8,,,678.11,-2668.04,464.91,9899.29,0,5022.2,0,-59.22,-29.61,-0.02,1.03,165.51,3564.45,0.21,-3.12,5.08,1,1,201
20569,TR,23:43.3,1056.33,11,P,692.92,-2632.51,470.83,9946.67,0,4942.24,-5.92,-53.3,-44.42,-0.05,1.1,164.89,3727.21,0.23,-2.89,2.61,1,1,201
20570,TR,23:45.8,1058.76,11,V,627.77,-2596.97,420.49,9840.07,0,4948.17,0,-65.15,-23.69,0.01,0.91,164.28,3781.47,0.22,-3.46,2.22,1,1,201
20571,PE,23:51.8,1064.8,,,716.61,-2641.39,491.56,9914.1,0,4705.35,0,-68.11,-23.69,0,1.13,169.82,3889.97,0.23,-2.59,2.73,1,1,201
20572,TR,23:55.3,1068.33,11,P,743.26,-2691.73,524.13,9878.56,0,4613.55,2.96,-79.95,-8.88,-0.06,1.23,173.21,3971.35,0.25,-2.18,3.21,1,1,201
20573,TR,23:58.4,1071.43,11,V,707.73,-2659.16,485.64,9819.34,0,4441.8,11.84,-76.99,-26.65,0.03,1.11,173.83,4025.61,0.23,-2.61,2.01,1,1,201
20574,TR,24:00.0,1072.98,11,P,734.38,-2703.58,497.48,9843.03,0,4444.76,0,-32.57,-59.22,-0.06,1.21,174.14,3998.48,0.19,-2.64,2.01,1,1,201
20575,TR,24:05.3,1078.31,11,V,633.7,-2585.13,408.65,9656.47,0,4187.14,5.92,-32.57,-65.15,0.03,0.95,173.21,4188.37,0.25,-3.63,0.53,1,1,201
20576,PE,24:06.8,1079.8,,,624.81,-2617.7,402.72,9662.4,0,4127.91,8.88,-5.92,-91.8,-0.06,0.98,174.14,4242.62,0.23,-3.66,-2.84,1,1,201
20577,TR,24:10.1,1083.11,11,P,689.96,-2733.19,438.26,9677.2,0,4086.46,0,41.46,-156.94,-0.01,1.11,175.98,4242.62,0.26,-3.71,-3.17,1,1,201
20578,PE,24:21.8,1094.8,,,624.81,-2596.97,408.65,9567.64,0,3959.12,0,-50.34,-47.38,-0.01,0.96,174.14,4676.65,0.25,-3.81,3.48,1,1,201
20579,TR,24:29.8,1102.78,11,V,580.4,-2596.97,367.19,9493.61,0,3677.81,2.96,-32.57,-71.07,-0.05,0.85,174.14,4758.03,0.23,-4.22,2.43,1,1,201
20580,PE,24:36.8,1109.8,,,630.74,-2573.28,420.49,9440.31,0,3612.66,8.88,-38.5,-56.26,-0.04,0.99,181.53,4839.41,0.23,-3.89,3.09,1,1,201
20581,TR,24:37.6,1110.63,11,P,627.77,-2596.97,414.57,9407.73,0,3600.82,2.96,-32.57,-56.26,0.02,1.01,181.84,4839.41,0.23,-3.86,1.89,1,1,201
20582,TR,24:39.6,1112.61,11,V,589.28,-2561.44,379.03,9321.86,0,3562.32,17.77,-5.92,-94.76,-0.04,0.88,183.38,4839.41,0.22,-4.02,0.53,1,1,201
20583,TR,24:44.1,1117.11,11,P,648.5,-2629.55,438.26,9280.4,0,3568.25,11.84,-29.61,-71.07,0.03,1.06,187.69,4866.54,0.23,-3.86,1.98,1,1,201
20584,PE,24:51.8,1124.8,,,612.97,-2585.13,402.72,9221.18,0,3506.06,23.69,-5.92,-85.87,-0.05,0.96,192.31,4975.04,0.23,-4.07,2.52,1,1,201
20585,PE,25:06.8,1139.8,,,612.97,-2582.17,408.65,8960.59,0,3399.46,26.65,-26.65,-68.11,0,0.96,195.39,5300.56,0.22,-4.35,2.34,1,1,201
20586,TR,25:07.4,1140.36,11,V,598.16,-2582.17,402.72,8925.06,0,3369.85,29.61,-23.69,-56.26,0,0.92,196.01,5300.56,0.21,-4.22,2.34,1,1,201
20587,PE,25:21.8,1154.8,,,624.81,-2608.82,426.41,8788.84,0,3263.24,29.61,-29.61,-65.15,-0.03,0.98,196.62,5571.83,0.23,-4.07,2.64,1,1,201
20588,TR,25:22.5,1155.53,11,P,621.85,-2614.74,426.41,8785.88,0,3263.24,29.61,-26.65,-56.26,-0.03,1.02,197.86,5598.96,0.23,-4.12,2.64,1,1,201
20589,TR,25:29.3,1162.33,11,V,601.12,-2617.7,408.65,8599.32,0,3180.33,35.53,-5.92,-82.91,-0.05,0.93,199.71,5734.59,0.23,-4.12,1.01,1,1,201
20590,TR,25:32.7,1165.66,11,P,648.5,-2665.08,450.1,8477.92,0,3204.02,26.65,-20.73,-65.15,-0.01,1.06,200.94,5815.97,0.23,-3.84,2.01,1,1,201
20591,PE,25:36.8,1169.8,,,615.93,-2659.16,426.41,8264.71,0,3153.68,35.53,-29.61,-47.38,-0.04,1,202.48,5897.35,0.19,-3.99,3.18,1,1,201
20592,PE,25:51.8,1184.8,,,612.97,-2644.35,426.41,8087.04,0,2970.08,41.46,-8.88,-71.07,-0.06,0.99,208.02,6222.87,0.25,-4.27,2.82,1,1,201
20593,TR,25:59.8,1192.78,11,V,601.12,-2629.55,405.68,7995.24,0,2848.67,41.46,-14.81,-62.19,-0.05,0.93,206.48,6439.89,0.23,-4.3,2.58,1,1,201
20594,PE,26:06.8,1199.8,,,607.05,-2638.43,417.53,7856.06,0,2756.88,41.46,-20.73,-56.26,-0.02,0.97,206.17,6575.52,0.23,-4.25,2.73,1,1,201
20595,TR,26:08.0,1201.01,11,P,660.35,-2792.41,456.02,7876.79,0,2753.92,35.53,8.88,-88.84,-0.13,1.09,205.56,6602.65,0.19,-3.84,2.67,1,1,201
20596,TR,26:08.7,1201.66,11,V,621.85,-2673.96,426.41,7826.45,0,2694.69,23.69,-29.61,-47.38,0.04,1.01,203.71,6711.15,0.23,-3.92,2.7,1,1,201
20597,TR,26:09.4,1202.41,11,P,672.19,-2786.49,476.75,7856.06,0,2730.23,26.65,-32.57,-41.46,-0.08,1.12,204.33,6684.03,0.23,-3.97,2.73,1,1,201
20598,TR,26:13.2,1206.23,11,V,604.08,-2679.89,408.65,7660.62,0,2617.7,23.69,-53.3,-26.65,0.03,0.93,201.25,6738.28,0.25,-4.12,2.67,1,1,201
20599,TR,26:13.7,1206.71,11,P,645.54,-2697.65,435.3,7684.31,0,2650.27,11.84,-32.57,-41.46,-0.04,1.05,201.55,6765.41,0.21,-4.17,2.67,1,1,201
20600,TR,26:14.6,1207.58,11,V,607.05,-2644.35,396.8,7657.66,0,2611.78,38.5,-8.88,-79.95,-0.02,0.9,200.63,6846.79,0.22,-4.22,2.64,1,1,201
20601,TR,26:16.2,1209.21,11,P,645.54,-2688.77,438.26,7672.47,0,2629.55,29.61,-29.61,-56.26,-0.06,1,200.01,6819.66,0.22,-4.3,2.22,1,1,201
20602,TR,26:17.8,1210.78,11,V,577.43,-2718.38,393.84,7625.09,0,2567.36,32.57,-20.73,-65.15,-0.07,0.89,198.17,6955.3,0.21,-4.3,3.45,1,1,201
20603,TR,26:18.1,1211.08,11,P,645.54,-2685.81,450.1,7681.35,0,2620.66,14.81,-29.61,-65.15,-0.05,1.06,199.09,6955.3,0.23,-4.27,3.42,1,1,201
20604,TR,26:18.5,1211.48,11,V,577.43,-2656.2,396.8,7654.7,0,2567.36,44.42,-26.65,-65.15,-0.15,0.92,197.86,6955.3,0.23,-4.25,3.48,1,1,201
20605,TR,26:18.6,1211.61,11,P,639.62,-2789.45,444.18,7666.55,0,2596.97,29.61,-20.73,-56.26,-0.02,1.01,199.09,6955.3,0.23,-4.22,3.51,1,1,201
20606,TR,26:19.1,1212.11,11,V,553.74,-2653.24,370.15,7610.28,0,2519.98,41.46,-8.88,-76.99,-0.03,0.85,199.4,7036.68,0.23,-4.27,3.33,1,1,201
20607,TR,26:19.6,1212.58,11,P,648.5,-2709.5,458.99,7654.7,0,2582.17,11.84,-106.6,23.69,0.12,1.03,199.71,6982.42,0.23,-4.15,2.94,1,1,201
20608,PE,26:21.8,1214.8,,,627.77,-2697.65,417.53,7654.7,0,2546.63,26.65,-5.92,-82.91,-0.01,0.99,199.09,7036.68,0.21,-4.17,2.67,1,1,201
20609,TR,26:23.5,1216.53,11,V,586.32,-2697.65,402.72,7610.28,0,2511.1,32.57,-23.69,-59.22,-0.01,0.89,197.24,7063.8,0.23,-4.15,2.34,1,1,201
20610,TR,26:23.9,1216.91,11,P,624.81,-2727.27,429.37,7625.09,0,2534.79,20.73,-53.3,-32.57,-0.02,0.99,197.55,7090.93,0.22,-4.17,2.37,1,1,201
20611,TR,26:24.9,1217.88,11,V,571.51,-2685.81,376.07,7565.87,0,2493.33,29.61,-32.57,-47.38,-0.04,0.86,197.24,7090.93,0.25,-4.12,2.34,1,1,201
20612,TR,26:27.1,1220.11,11,P,639.62,-2736.15,438.26,7589.56,0,2537.75,20.73,-8.88,-88.84,-0.03,1.02,196.32,7145.18,0.23,-4.22,2.34,1,1,201
20613,TR,26:31.1,1224.08,11,V,583.36,-2665.08,384.96,7506.64,0,2496.29,29.61,-11.84,-76.99,0,0.91,199.09,7226.56,0.23,-4.22,2.31,1,1,201
20614,TR,26:31.9,1224.93,11,P,639.62,-2715.42,432.34,7542.18,0,2546.63,26.65,-20.73,-71.07,-0.01,1.03,198.78,7307.94,0.22,-3.97,1.95,1,1,201
20615,TR,26:33.5,1226.48,11,V,589.28,-2739.11,384.96,7503.68,0,2522.94,35.53,-2.96,-88.84,0.02,0.92,197.86,7307.94,0.22,-4.07,2.16,1,1,201
20616,TR,26:34.3,1227.31,11,P,651.46,-2736.15,444.18,7506.64,0,2585.13,11.84,-23.69,-65.15,-0.04,1.06,197.86,7389.32,0.22,-4.02,2.16,1,1,201
20617,PE,26:36.8,1229.8,,,607.05,-2733.19,405.68,7482.95,0,2570.32,17.77,-14.81,-74.03,-0.1,0.99,198.17,7470.7,0.19,-4.12,2.01,1,1,201
20618,TR,26:37.2,1230.18,11,V,571.51,-2715.42,370.15,7432.61,0,2531.83,32.57,-8.88,-85.87,0.04,0.87,199.09,7362.2,0.23,-4.15,2.01,1,1,201
20619,TR,26:38.2,1231.23,11,P,645.54,-2771.68,444.18,7506.64,0,2611.78,17.77,-14.81,-71.07,-0.04,1.08,199.09,7389.32,0.23,-4.07,2.01,1,1,201
20620,TR,26:38.7,1231.66,11,V,580.4,-2691.73,376.07,7453.34,0,2537.75,41.46,-2.96,-94.76,0.07,0.89,198.78,7470.7,0.22,-4.12,2.07,1,1,201
20621,TR,26:39.5,1232.48,11,P,660.35,-2795.37,453.06,7527.37,0,2623.62,14.81,-8.88,-76.99,-0.01,1.09,199.71,7443.58,0.19,-4.02,2.37,1,1,201
20622,TR,26:41.0,1234.03,11,V,568.55,-2736.15,384.96,7456.3,0,2528.86,47.38,-23.69,-68.11,-0.1,0.86,199.71,7497.83,0.23,-4.12,3.51,1,1,201
20623,TR,26:42.0,1234.96,11,P,654.43,-2789.45,467.87,7488.87,0,2599.93,5.92,-32.57,-59.22,-0.06,1.09,199.71,7524.96,0.19,-4.17,3.63,1,1,201
20624,TR,26:43.8,1236.83,11,V,589.28,-2730.23,390.88,7411.88,0,2522.94,32.57,-26.65,-59.22,0.1,0.93,200.01,7524.96,0.23,-4.04,2.55,1,1,201
20625,TR,26:44.4,1237.43,11,P,639.62,-2780.57,438.26,7477.03,0,2591.05,8.88,-29.61,-59.22,-0.09,1.06,200.01,7633.46,0.19,-4.12,2.55,1,1,201
20626,TR,26:46.5,1239.48,11,V,601.12,-2745.03,402.72,7429.65,0,2700.61,26.65,-14.81,-85.87,0.01,0.93,200.32,7633.46,0.21,-4.12,2.73,1,1,201
20627,TR,26:46.9,1239.86,11,P,624.81,-2810.18,429.37,7435.57,0,2756.88,23.69,-23.69,-65.15,-0.05,1.02,200.63,7579.21,0.21,-4.04,2.7,1,1,201
20628,PE,26:51.8,1244.8,,,607.05,-2774.64,408.65,7340.81,0,2608.82,23.69,-53.3,-23.69,-0.05,0.97,200.63,7741.97,0.19,-4.25,2.85,1,1,201
20629,TR,26:59.9,1252.88,11,V,538.94,-2739.11,340.54,7219.41,0,2037.31,35.53,-29.61,-44.42,-0.01,0.81,202.48,7850.48,0.23,-4.35,3,1,1,201
20630,TR,27:05.9,1258.91,11,P,627.77,-2801.3,423.45,7201.64,0,1504.29,35.53,-2.96,-71.07,0,1.03,209.56,7958.98,0.23,-4.15,2.67,1,1,201
20631,PE,27:06.8,1259.8,,,624.81,-2789.45,414.57,7172.03,0,1530.94,44.42,-2.96,-76.99,-0.02,1,209.26,7958.98,0.23,-4.25,2.67,1,1,201
20632,PE,27:21.8,1274.8,,,633.7,-2798.33,414.57,6970.66,0,1071.95,47.38,-5.92,-47.38,-0.03,1,213.57,8203.12,0.22,-4.38,2.55,1,1,201
20633,PE,27:36.8,1289.8,,,612.97,-2827.95,408.65,6923.29,0,929.82,47.38,2.96,-53.3,-0.07,0.97,213.57,8501.52,0.23,-4.35,2.55,1,1,201
20634,PE,27:51.8,1304.8,,,621.85,-2931.59,420.49,6757.46,0,962.39,44.42,0,-47.38,0.01,0.99,211.72,8881.29,0.21,-4.38,2.61,1,1,201
20635,PE,28:06.8,1319.8,,,612.97,-2887.17,417.53,6618.28,0,1068.99,47.38,8.88,-71.07,-0.05,1,211.72,9179.69,0.23,-4.3,2.22,1,1,201
20636,PE,28:21.8,1334.8,,,610.01,-2893.09,402.72,6428.77,0,1015.69,47.38,2.96,-65.15,-0.02,0.98,209.26,9532.34,0.25,-4.27,2.22,1,1,201
20637,PE,28:36.8,1349.8,,,612.97,-2937.51,405.68,6408.04,0,817.29,38.5,0,-62.19,-0.02,0.98,211.1,9857.86,0.23,-4.25,2.67,1,1,201
20638,PE,28:51.8,1364.8,,,624.81,-2958.24,417.53,6357.7,0,642.58,41.46,-8.88,-59.22,0,1,212.34,10237.63,0.21,-4.3,2.64,1,1,201
20639,PE,29:06.8,1379.8,,,612.97,-2934.55,405.68,6295.51,0,651.46,38.5,-17.77,-41.46,-0.04,0.97,209.87,10481.77,0.25,-4.32,2.49,1,1,201
20640,PE,29:21.8,1394.8,,,624.81,-2958.24,411.61,6259.98,0,1045.3,44.42,-11.84,-47.38,-0.02,0.99,213.26,10725.91,0.19,-4.32,2.64,1,1,201
20641,PE,29:36.8,1409.8,,,615.93,-2931.59,402.72,6221.48,0,947.58,41.46,2.96,-56.26,-0.05,0.98,210.49,11078.56,0.23,-4.3,2.13,1,1,201
20642,PE,29:51.8,1424.8,,,627.77,-2943.43,411.61,6215.56,0,1184.48,38.5,-2.96,-47.38,-0.03,0.99,211.72,11268.45,0.23,-4.25,2.58,1,1,201
20643,PE,30:06.8,1439.8,,,624.81,-2928.63,411.61,6165.22,0,2899.01,35.53,-5.92,-41.46,-0.04,0.99,211.1,11539.71,0.23,-4.27,2.67,1,1,201
20644,PE,30:21.8,1454.8,,,636.66,-2949.36,402.72,6034.93,0,1297.01,32.57,0,-47.38,-0.02,0.99,207.1,12000.87,0.22,-4.12,2.55,1,1,201
20645,PE,30:36.8,1469.8,,,654.43,-2919.74,408.65,6008.27,0,1000.89,26.65,0,-56.26,0,0.97,202.48,12299.26,0.23,-4.07,2.49,1,1,201
20646,PE,30:51.8,1484.8,,,636.66,-2928.63,402.72,5946.09,0,4974.82,32.57,0,-56.26,-0.04,0.95,202.79,12570.53,0.22,-4.17,2.61,1,1,201
20647,PE,31:06.8,1499.8,,,648.5,-2913.82,414.57,5913.52,0,5644.05,35.53,2.96,-47.38,-0.02,1,204.94,12787.54,0.25,-4.12,2.55,1,1,201
20648,PE,31:21.8,1514.8,,,648.5,-2937.51,408.65,5857.25,0,5644.05,35.53,2.96,-44.42,-0.02,1,204.94,13085.94,0.23,-4.15,2.46,1,1,201
20649,PE,31:36.8,1529.8,,,642.58,-2928.63,405.68,5789.15,0,2140.95,26.65,2.96,-47.38,-0.05,0.98,200.94,13384.33,0.23,-4.15,2.55,1,1,201
20650,PE,31:51.8,1544.8,,,648.5,-2896.05,414.57,5729.92,0,2789.45,32.57,-2.96,-41.46,-0.02,0.99,199.4,13764.11,0.25,-4.04,2.52,1,1,201
20651,TR,31:59.4,1552.41,11,V,627.77,-2872.36,396.8,5685.5,0,2280.12,26.65,14.81,-44.42,-0.06,0.93,200.01,13845.49,0.23,-4.17,2.64,1,1,201
20652,PE,32:06.8,1559.8,,,648.5,-2887.17,408.65,5700.31,0,1163.75,23.69,14.81,-47.38,-0.04,0.97,201.55,13981.12,0.22,-4.12,2.61,1,1,201
20653,PE,32:21.8,1574.8,,,663.31,-2893.09,420.49,5572.98,0,1812.25,35.53,2.96,-47.38,-0.04,1.01,204.94,14089.63,0.23,-4.07,2.64,1,1,201
20654,PE,32:36.8,1589.8,,,660.35,-2896.05,420.49,5593.71,0,3132.95,32.57,2.96,-32.57,-0.02,1,204.94,14469.4,0.25,-4.15,2.58,1,1,201
20655,PE,32:51.8,1604.8,,,663.31,-2869.4,417.53,5564.09,0,5395.31,23.69,-2.96,-32.57,-0.03,0.97,199.09,14713.54,0.22,-4.07,2.58,1,1,201
20656,PE,33:06.8,1619.8,,,663.31,-2884.21,414.57,5528.56,0,5644.05,26.65,2.96,-38.5,-0.02,0.99,198.78,14957.68,0.25,-3.97,2.67,1,1,201
20657,PE,33:21.8,1634.8,,,669.23,-2869.4,405.68,5436.76,0,5644.05,20.73,5.92,-35.53,0,0.98,199.09,15283.2,0.23,-3.97,2.61,1,1,201
20658,PE,33:36.8,1649.8,,,675.15,-2845.71,411.61,5368.66,0,5644.05,26.65,14.81,-44.42,-0.06,0.99,201.55,15391.71,0.23,-4.02,2.49,1,1,201
20659,TR,33:45.8,1658.83,11,P,687,-2839.79,423.45,5365.69,0,5333.12,29.61,14.81,-44.42,-0.04,1.03,202.48,15608.72,0.25,-3.94,2.67,1,1,201
20660,PE,33:51.8,1664.8,,,669.23,-2827.95,414.57,5324.24,0,5644.05,26.65,14.81,-35.53,-0.05,0.99,200.94,15554.47,0.25,-4.04,2.64,1,1,201
20661,PE,34:06.8,1679.8,,,669.23,-2822.02,405.68,5273.9,0,5644.05,23.69,17.77,-41.46,-0.03,0.99,200.32,15961.37,0.23,-4.07,2.64,1,1,201
20662,PE,34:21.8,1694.8,,,681.08,-2842.75,417.53,5265.01,0,1696.77,26.65,11.84,-32.57,-0.04,0.98,202.48,16259.77,0.19,-4.04,2.64,1,1,201
20663,PE,34:36.8,1709.8,,,678.11,-2786.49,417.53,5173.22,0,3630.43,26.65,8.88,-23.69,-0.05,1,201.86,16531.03,0.23,-4.02,2.49,1,1,201
20664,PE,34:51.8,1724.8,,,681.08,-2768.72,414.57,5105.11,0,3091.49,26.65,14.81,-32.57,-0.02,0.97,200.32,16693.79,0.25,-3.97,2.7,1,1,201
